hpi_type,hpi_flavor,frequency,level,place_name,place_id,yr,period,index_nsa,index_sa
"traditional","purchase-only","quarterly","MSA","Orlando-Kissimmee-Sanford, FL","36740",1998,4,115.67,115.83
"traditional","purchase-only","quarterly","MSA","Orlando-Kissimmee-Sanford, FL","36740",1999,1,117.55,117.32
"traditional","purchase-only","quarterly","MSA","Orlando-Kissimmee-Sanford, FL","36740",1999,2,119.74,119.34
"traditional","purchase-only","quarterly","MSA","Orlando-Kissimmee-Sanford, FL","36740",1999,3,121.24,120.73
"traditional","purchase-only","quarterly","MSA","Orlando-Kissimmee-Sanford, FL","36740",1999,4,122.73,122.96
"traditional","purchase-only","quarterly","MSA","Orlando-Kissimmee-Sanford, FL","36740",2000,1,125.46,125.26
"traditional","purchase-only","quarterly","MSA","Orlando-Kissimmee-Sanford, FL","36740",2000,2,128.60,128.11
"traditional","purchase-only","quarterly","MSA","Orlando-Kissimmee-Sanford, FL","36740",2000,3,130.63,130.05
"traditional","purchase-only","quarterly","MSA","Orlando-Kissimmee-Sanford, FL","36740",2000,4,131.63,131.92
"traditional","purchase-only","quarterly","MSA","Orlando-Kissimmee-Sanford, FL","36740",2001,1,135.78,135.64
"traditional","purchase-only","quarterly","MSA","Orlando-Kissimmee-Sanford, FL","36740",2001,2,137.89,137.28
"traditional","purchase-only","quarterly","MSA","Orlando-Kissimmee-Sanford, FL","36740",2001,3,140.97,140.30
"traditional","purchase-only","quarterly","MSA","Orlando-Kissimmee-Sanford, FL","36740",2001,4,142.94,143.33
"traditional","purchase-only","quarterly","MSA","Orlando-Kissimmee-Sanford, FL","36740",2002,1,145.93,145.86
"traditional","purchase-only","quarterly","MSA","Orlando-Kissimmee-Sanford, FL","36740",2002,2,150.48,149.70
"traditional","purchase-only","quarterly","MSA","Orlando-Kissimmee-Sanford, FL","36740",2002,3,152.65,151.86
"traditional","purchase-only","quarterly","MSA","Orlando-Kissimmee-Sanford, FL","36740",2002,4,154.14,154.63
"traditional","purchase-only","quarterly","MSA","Orlando-Kissimmee-Sanford, FL","36740",2003,1,159.09,159.13
"traditional","purchase-only","quarterly","MSA","Orlando-Kissimmee-Sanford, FL","36740",2003,2,161.71,160.72
"traditional","purchase-only","quarterly","MSA","Orlando-Kissimmee-Sanford, FL","36740",2003,3,167.00,166.08
"traditional","purchase-only","quarterly","MSA","Orlando-Kissimmee-Sanford, FL","36740",2003,4,170.82,171.46
"traditional","purchase-only","quarterly","MSA","Orlando-Kissimmee-Sanford, FL","36740",2004,1,175.99,176.16
"traditional","purchase-only","quarterly","MSA","Orlando-Kissimmee-Sanford, FL","36740",2004,2,185.83,184.57
"traditional","purchase-only","quarterly","MSA","Orlando-Kissimmee-Sanford, FL","36740",2004,3,193.63,192.48
"traditional","purchase-only","quarterly","MSA","Orlando-Kissimmee-Sanford, FL","36740",2004,4,202.21,203.00
"traditional","purchase-only","quarterly","MSA","Orlando-Kissimmee-Sanford, FL","36740",2005,1,217.63,218.02
"traditional","purchase-only","quarterly","MSA","Orlando-Kissimmee-Sanford, FL","36740",2005,2,236.83,235.13
"traditional","purchase-only","quarterly","MSA","Orlando-Kissimmee-Sanford, FL","36740",2005,3,257.82,256.15
"traditional","purchase-only","quarterly","MSA","Orlando-Kissimmee-Sanford, FL","36740",2005,4,269.67,270.80
"traditional","purchase-only","quarterly","MSA","Orlando-Kissimmee-Sanford, FL","36740",2006,1,280.13,280.72
"traditional","purchase-only","quarterly","MSA","Orlando-Kissimmee-Sanford, FL","36740",2006,2,286.22,284.28
"traditional","purchase-only","quarterly","MSA","Orlando-Kissimmee-Sanford, FL","36740",2006,3,284.24,282.14
"traditional","purchase-only","quarterly","MSA","Orlando-Kissimmee-Sanford, FL","36740",2006,4,281.72,282.88
"traditional","purchase-only","quarterly","MSA","Orlando-Kissimmee-Sanford, FL","36740",2007,1,285.22,285.98
"traditional","purchase-only","quarterly","MSA","Orlando-Kissimmee-Sanford, FL","36740",2007,2,286.61,284.79
"traditional","purchase-only","quarterly","MSA","Orlando-Kissimmee-Sanford, FL","36740",2007,3,277.21,274.91
"traditional","purchase-only","quarterly","MSA","Orlando-Kissimmee-Sanford, FL","36740",2007,4,260.14,261.24
"traditional","purchase-only","quarterly","MSA","Orlando-Kissimmee-Sanford, FL","36740",2008,1,239.35,240.06
"traditional","purchase-only","quarterly","MSA","Orlando-Kissimmee-Sanford, FL","36740",2008,2,227.04,225.71
"traditional","purchase-only","quarterly","MSA","Orlando-Kissimmee-Sanford, FL","36740",2008,3,211.06,209.14
"traditional","purchase-only","quarterly","MSA","Orlando-Kissimmee-Sanford, FL","36740",2008,4,196.16,197.03
"traditional","purchase-only","quarterly","MSA","Orlando-Kissimmee-Sanford, FL","36740",2009,1,188.46,189.08
"traditional","purchase-only","quarterly","MSA","Orlando-Kissimmee-Sanford, FL","36740",2009,2,182.09,180.96
"traditional","purchase-only","quarterly","MSA","Orlando-Kissimmee-Sanford, FL","36740",2009,3,175.12,173.54
"traditional","purchase-only","quarterly","MSA","Orlando-Kissimmee-Sanford, FL","36740",2009,4,168.27,169.04
"traditional","purchase-only","quarterly","MSA","Orlando-Kissimmee-Sanford, FL","36740",2010,1,163.66,164.17
"traditional","purchase-only","quarterly","MSA","Orlando-Kissimmee-Sanford, FL","36740",2010,2,158.12,157.11
"traditional","purchase-only","quarterly","MSA","Orlando-Kissimmee-Sanford, FL","36740",2010,3,161.74,160.33
"traditional","purchase-only","quarterly","MSA","Orlando-Kissimmee-Sanford, FL","36740",2010,4,149.60,150.26
"traditional","purchase-only","quarterly","MSA","Orlando-Kissimmee-Sanford, FL","36740",2011,1,145.12,145.56
"traditional","purchase-only","quarterly","MSA","Orlando-Kissimmee-Sanford, FL","36740",2011,2,142.01,141.13
"traditional","purchase-only","quarterly","MSA","Orlando-Kissimmee-Sanford, FL","36740",2011,3,146.15,144.89
"traditional","purchase-only","quarterly","MSA","Orlando-Kissimmee-Sanford, FL","36740",2011,4,145.81,146.44
"traditional","purchase-only","quarterly","MSA","Orlando-Kissimmee-Sanford, FL","36740",2012,1,148.62,149.00
"traditional","purchase-only","quarterly","MSA","Orlando-Kissimmee-Sanford, FL","36740",2012,2,152.90,152.05
"traditional","purchase-only","quarterly","MSA","Orlando-Kissimmee-Sanford, FL","36740",2012,3,159.72,158.33
"traditional","purchase-only","quarterly","MSA","Orlando-Kissimmee-Sanford, FL","36740",2012,4,164.06,164.72
"traditional","purchase-only","quarterly","MSA","Orlando-Kissimmee-Sanford, FL","36740",2013,1,164.89,165.30
"traditional","purchase-only","quarterly","MSA","Orlando-Kissimmee-Sanford, FL","36740",2013,2,178.64,177.74
"traditional","purchase-only","quarterly","MSA","Orlando-Kissimmee-Sanford, FL","36740",2013,3,182.33,180.68
"traditional","purchase-only","quarterly","MSA","Orlando-Kissimmee-Sanford, FL","36740",2013,4,180.89,181.68
"traditional","purchase-only","quarterly","MSA","Orlando-Kissimmee-Sanford, FL","36740",2014,1,186.88,187.25
"traditional","purchase-only","quarterly","MSA","Orlando-Kissimmee-Sanford, FL","36740",2014,2,192.06,191.09
"traditional","purchase-only","quarterly","MSA","Orlando-Kissimmee-Sanford, FL","36740",2014,3,193.11,191.44
"traditional","purchase-only","quarterly","MSA","Orlando-Kissimmee-Sanford, FL","36740",2014,4,196.87,197.70
"traditional","purchase-only","quarterly","MSA","Orlando-Kissimmee-Sanford, FL","36740",2015,1,203.42,203.81
"traditional","purchase-only","quarterly","MSA","Orlando-Kissimmee-Sanford, FL","36740",2015,2,207.25,206.08
"traditional","purchase-only","quarterly","MSA","Orlando-Kissimmee-Sanford, FL","36740",2015,3,210.60,209.01
"traditional","purchase-only","quarterly","MSA","Orlando-Kissimmee-Sanford, FL","36740",2015,4,221.16,222.06
"traditional","purchase-only","quarterly","MSA","Orlando-Kissimmee-Sanford, FL","36740",2016,1,218.82,219.14
"traditional","purchase-only","quarterly","MSA","Orlando-Kissimmee-Sanford, FL","36740",2016,2,226.26,224.86
"traditional","purchase-only","quarterly","MSA","Orlando-Kissimmee-Sanford, FL","36740",2016,3,234.06,232.60
"traditional","purchase-only","quarterly","MSA","Orlando-Kissimmee-Sanford, FL","36740",2016,4,233.67,234.54
"traditional","purchase-only","quarterly","MSA","Orlando-Kissimmee-Sanford, FL","36740",2017,1,240.63,240.83
"traditional","purchase-only","quarterly","MSA","Orlando-Kissimmee-Sanford, FL","36740",2017,2,246.40,244.84
"traditional","purchase-only","quarterly","MSA","Orlando-Kissimmee-Sanford, FL","36740",2017,3,251.64,250.34
"traditional","purchase-only","quarterly","MSA","Orlando-Kissimmee-Sanford, FL","36740",2017,4,255.24,256.04
"traditional","purchase-only","quarterly","MSA","Orlando-Kissimmee-Sanford, FL","36740",2018,1,260.82,260.90
"traditional","purchase-only","quarterly","MSA","Orlando-Kissimmee-Sanford, FL","36740",2018,2,270.51,268.93
"traditional","purchase-only","quarterly","MSA","Orlando-Kissimmee-Sanford, FL","36740",2018,3,275.84,274.50
"traditional","purchase-only","quarterly","MSA","Orlando-Kissimmee-Sanford, FL","36740",2018,4,271.81,272.54
"traditional","purchase-only","quarterly","MSA","Orlando-Kissimmee-Sanford, FL","36740",2019,1,279.88,279.92
"traditional","purchase-only","quarterly","MSA","Orlando-Kissimmee-Sanford, FL","36740",2019,2,287.71,286.16
"traditional","purchase-only","quarterly","MSA","Orlando-Kissimmee-Sanford, FL","36740",2019,3,290.22,288.82
"traditional","purchase-only","quarterly","MSA","Orlando-Kissimmee-Sanford, FL","36740",2019,4,296.23,296.92
"traditional","purchase-only","quarterly","MSA","Orlando-Kissimmee-Sanford, FL","36740",2020,1,301.23,301.27
"traditional","purchase-only","quarterly","MSA","Orlando-Kissimmee-Sanford, FL","36740",2020,2,305.53,303.93
"traditional","purchase-only","quarterly","MSA","Orlando-Kissimmee-Sanford, FL","36740",2020,3,310.55,309.09
"traditional","purchase-only","quarterly","MSA","Orlando-Kissimmee-Sanford, FL","36740",2020,4,321.35,322.05
"traditional","purchase-only","quarterly","MSA","Orlando-Kissimmee-Sanford, FL","36740",2021,1,335.23,335.24
"traditional","purchase-only","quarterly","MSA","Orlando-Kissimmee-Sanford, FL","36740",2021,2,352.38,350.53
"traditional","purchase-only","quarterly","MSA","Orlando-Kissimmee-Sanford, FL","36740",2021,3,373.60,371.99
"traditional","purchase-only","quarterly","MSA","Orlando-Kissimmee-Sanford, FL","36740",2021,4,389.95,390.66
"traditional","purchase-only","quarterly","MSA","Oxnard-Thousand Oaks-Ventura, CA","37100",1991,1,100.00,100.00
"traditional","purchase-only","quarterly","MSA","Oxnard-Thousand Oaks-Ventura, CA","37100",1991,2,99.35,99.40
"traditional","purchase-only","quarterly","MSA","Oxnard-Thousand Oaks-Ventura, CA","37100",1991,3,98.51,97.91
"traditional","purchase-only","quarterly","MSA","Oxnard-Thousand Oaks-Ventura, CA","37100",1991,4,98.54,98.70
"traditional","purchase-only","quarterly","MSA","Oxnard-Thousand Oaks-Ventura, CA","37100",1992,1,98.57,98.59
"traditional","purchase-only","quarterly","MSA","Oxnard-Thousand Oaks-Ventura, CA","37100",1992,2,96.62,96.64
"traditional","purchase-only","quarterly","MSA","Oxnard-Thousand Oaks-Ventura, CA","37100",1992,3,95.63,95.05
"traditional","purchase-only","quarterly","MSA","Oxnard-Thousand Oaks-Ventura, CA","37100",1992,4,93.42,93.54
"traditional","purchase-only","quarterly","MSA","Oxnard-Thousand Oaks-Ventura, CA","37100",1993,1,91.75,91.83
"traditional","purchase-only","quarterly","MSA","Oxnard-Thousand Oaks-Ventura, CA","37100",1993,2,90.59,90.54
"traditional","purchase-only","quarterly","MSA","Oxnard-Thousand Oaks-Ventura, CA","37100",1993,3,90.20,89.69
"traditional","purchase-only","quarterly","MSA","Oxnard-Thousand Oaks-Ventura, CA","37100",1993,4,87.57,87.66
"traditional","purchase-only","quarterly","MSA","Oxnard-Thousand Oaks-Ventura, CA","37100",1994,1,86.44,86.62
"traditional","purchase-only","quarterly","MSA","Oxnard-Thousand Oaks-Ventura, CA","37100",1994,2,86.66,86.48
"traditional","purchase-only","quarterly","MSA","Oxnard-Thousand Oaks-Ventura, CA","37100",1994,3,87.95,87.53
"traditional","purchase-only","quarterly","MSA","Oxnard-Thousand Oaks-Ventura, CA","37100",1994,4,86.43,86.50
"traditional","purchase-only","quarterly","MSA","Oxnard-Thousand Oaks-Ventura, CA","37100",1995,1,86.31,86.58
"traditional","purchase-only","quarterly","MSA","Oxnard-Thousand Oaks-Ventura, CA","37100",1995,2,86.22,85.88
"traditional","purchase-only","quarterly","MSA","Oxnard-Thousand Oaks-Ventura, CA","37100",1995,3,86.25,85.92
"traditional","purchase-only","quarterly","MSA","Oxnard-Thousand Oaks-Ventura, CA","37100",1995,4,86.77,86.86
"traditional","purchase-only","quarterly","MSA","Oxnard-Thousand Oaks-Ventura, CA","37100",1996,1,86.49,86.81
"traditional","purchase-only","quarterly","MSA","Oxnard-Thousand Oaks-Ventura, CA","37100",1996,2,87.76,87.22
"traditional","purchase-only","quarterly","MSA","Oxnard-Thousand Oaks-Ventura, CA","37100",1996,3,87.10,86.86
"traditional","purchase-only","quarterly","MSA","Oxnard-Thousand Oaks-Ventura, CA","37100",1996,4,87.55,87.72
"traditional","purchase-only","quarterly","MSA","Oxnard-Thousand Oaks-Ventura, CA","37100",1997,1,86.81,87.11
"traditional","purchase-only","quarterly","MSA","Oxnard-Thousand Oaks-Ventura, CA","37100",1997,2,88.89,88.23
"traditional","purchase-only","quarterly","MSA","Oxnard-Thousand Oaks-Ventura, CA","37100",1997,3,88.90,88.68
"traditional","purchase-only","quarterly","MSA","Oxnard-Thousand Oaks-Ventura, CA","37100",1997,4,90.36,90.64
"traditional","purchase-only","quarterly","MSA","Oxnard-Thousand Oaks-Ventura, CA","37100",1998,1,93.11,93.38
"traditional","purchase-only","quarterly","MSA","Oxnard-Thousand Oaks-Ventura, CA","37100",1998,2,96.59,95.83
"traditional","purchase-only","quarterly","MSA","Oxnard-Thousand Oaks-Ventura, CA","37100",1998,3,99.33,99.06
"traditional","purchase-only","quarterly","MSA","Oxnard-Thousand Oaks-Ventura, CA","37100",1998,4,101.09,101.53
"traditional","purchase-only","quarterly","MSA","Oxnard-Thousand Oaks-Ventura, CA","37100",1999,1,104.27,104.50
"traditional","purchase-only","quarterly","MSA","Oxnard-Thousand Oaks-Ventura, CA","37100",1999,2,108.89,108.11
"traditional","purchase-only","quarterly","MSA","Oxnard-Thousand Oaks-Ventura, CA","37100",1999,3,110.26,109.82
"traditional","purchase-only","quarterly","MSA","Oxnard-Thousand Oaks-Ventura, CA","37100",1999,4,111.97,112.53
"traditional","purchase-only","quarterly","MSA","Oxnard-Thousand Oaks-Ventura, CA","37100",2000,1,116.31,116.57
"traditional","purchase-only","quarterly","MSA","Oxnard-Thousand Oaks-Ventura, CA","37100",2000,2,119.44,118.68
"traditional","purchase-only","quarterly","MSA","Oxnard-Thousand Oaks-Ventura, CA","37100",2000,3,123.43,122.82
"traditional","purchase-only","quarterly","MSA","Oxnard-Thousand Oaks-Ventura, CA","37100",2000,4,124.33,124.92
"traditional","purchase-only","quarterly","MSA","Oxnard-Thousand Oaks-Ventura, CA","37100",2001,1,129.90,130.19
"traditional","purchase-only","quarterly","MSA","Oxnard-Thousand Oaks-Ventura, CA","37100",2001,2,134.14,133.51
"traditional","purchase-only","quarterly","MSA","Oxnard-Thousand Oaks-Ventura, CA","37100",2001,3,137.40,136.55
"traditional","purchase-only","quarterly","MSA","Oxnard-Thousand Oaks-Ventura, CA","37100",2001,4,139.68,140.24
"traditional","purchase-only","quarterly","MSA","Oxnard-Thousand Oaks-Ventura, CA","37100",2002,1,144.13,144.49
"traditional","purchase-only","quarterly","MSA","Oxnard-Thousand Oaks-Ventura, CA","37100",2002,2,153.17,152.70
"traditional","purchase-only","quarterly","MSA","Oxnard-Thousand Oaks-Ventura, CA","37100",2002,3,162.42,161.24
"traditional","purchase-only","quarterly","MSA","Oxnard-Thousand Oaks-Ventura, CA","37100",2002,4,168.62,169.18
"traditional","purchase-only","quarterly","MSA","Oxnard-Thousand Oaks-Ventura, CA","37100",2003,1,174.53,174.98
"traditional","purchase-only","quarterly","MSA","Oxnard-Thousand Oaks-Ventura, CA","37100",2003,2,183.98,183.74
"traditional","purchase-only","quarterly","MSA","Oxnard-Thousand Oaks-Ventura, CA","37100",2003,3,193.16,191.45
"traditional","purchase-only","quarterly","MSA","Oxnard-Thousand Oaks-Ventura, CA","37100",2003,4,203.85,204.59
"traditional","purchase-only","quarterly","MSA","Oxnard-Thousand Oaks-Ventura, CA","37100",2004,1,217.66,218.20
"traditional","purchase-only","quarterly","MSA","Oxnard-Thousand Oaks-Ventura, CA","37100",2004,2,227.93,227.76
"traditional","purchase-only","quarterly","MSA","Oxnard-Thousand Oaks-Ventura, CA","37100",2004,3,247.20,244.84
"traditional","purchase-only","quarterly","MSA","Oxnard-Thousand Oaks-Ventura, CA","37100",2004,4,239.57,240.58
"traditional","purchase-only","quarterly","MSA","Oxnard-Thousand Oaks-Ventura, CA","37100",2005,1,253.09,253.68
"traditional","purchase-only","quarterly","MSA","Oxnard-Thousand Oaks-Ventura, CA","37100",2005,2,261.56,261.32
"traditional","purchase-only","quarterly","MSA","Oxnard-Thousand Oaks-Ventura, CA","37100",2005,3,278.34,275.50
"traditional","purchase-only","quarterly","MSA","Oxnard-Thousand Oaks-Ventura, CA","37100",2005,4,281.66,283.09
"traditional","purchase-only","quarterly","MSA","Oxnard-Thousand Oaks-Ventura, CA","37100",2006,1,283.98,284.84
"traditional","purchase-only","quarterly","MSA","Oxnard-Thousand Oaks-Ventura, CA","37100",2006,2,283.03,282.41
"traditional","purchase-only","quarterly","MSA","Oxnard-Thousand Oaks-Ventura, CA","37100",2006,3,279.69,276.85
"traditional","purchase-only","quarterly","MSA","Oxnard-Thousand Oaks-Ventura, CA","37100",2006,4,267.31,268.66
"traditional","purchase-only","quarterly","MSA","Oxnard-Thousand Oaks-Ventura, CA","37100",2007,1,272.67,273.96
"traditional","purchase-only","quarterly","MSA","Oxnard-Thousand Oaks-Ventura, CA","37100",2007,2,262.44,261.40
"traditional","purchase-only","quarterly","MSA","Oxnard-Thousand Oaks-Ventura, CA","37100",2007,3,250.72,248.17
"traditional","purchase-only","quarterly","MSA","Oxnard-Thousand Oaks-Ventura, CA","37100",2007,4,238.67,239.86
"traditional","purchase-only","quarterly","MSA","Oxnard-Thousand Oaks-Ventura, CA","37100",2008,1,218.85,220.33
"traditional","purchase-only","quarterly","MSA","Oxnard-Thousand Oaks-Ventura, CA","37100",2008,2,207.68,206.42
"traditional","purchase-only","quarterly","MSA","Oxnard-Thousand Oaks-Ventura, CA","37100",2008,3,196.09,194.26
"traditional","purchase-only","quarterly","MSA","Oxnard-Thousand Oaks-Ventura, CA","37100",2008,4,184.63,185.42
"traditional","purchase-only","quarterly","MSA","Oxnard-Thousand Oaks-Ventura, CA","37100",2009,1,179.22,180.66
"traditional","purchase-only","quarterly","MSA","Oxnard-Thousand Oaks-Ventura, CA","37100",2009,2,184.94,183.66
"traditional","purchase-only","quarterly","MSA","Oxnard-Thousand Oaks-Ventura, CA","37100",2009,3,187.82,186.05
"traditional","purchase-only","quarterly","MSA","Oxnard-Thousand Oaks-Ventura, CA","37100",2009,4,188.58,189.44
"traditional","purchase-only","quarterly","MSA","Oxnard-Thousand Oaks-Ventura, CA","37100",2010,1,188.89,190.43
"traditional","purchase-only","quarterly","MSA","Oxnard-Thousand Oaks-Ventura, CA","37100",2010,2,191.22,189.88
"traditional","purchase-only","quarterly","MSA","Oxnard-Thousand Oaks-Ventura, CA","37100",2010,3,192.00,190.10
"traditional","purchase-only","quarterly","MSA","Oxnard-Thousand Oaks-Ventura, CA","37100",2010,4,185.94,186.95
"traditional","purchase-only","quarterly","MSA","Oxnard-Thousand Oaks-Ventura, CA","37100",2011,1,180.38,181.70
"traditional","purchase-only","quarterly","MSA","Oxnard-Thousand Oaks-Ventura, CA","37100",2011,2,181.17,179.97
"traditional","purchase-only","quarterly","MSA","Oxnard-Thousand Oaks-Ventura, CA","37100",2011,3,174.89,173.05
"traditional","purchase-only","quarterly","MSA","Oxnard-Thousand Oaks-Ventura, CA","37100",2011,4,174.05,175.26
"traditional","purchase-only","quarterly","MSA","Oxnard-Thousand Oaks-Ventura, CA","37100",2012,1,175.12,176.21
"traditional","purchase-only","quarterly","MSA","Oxnard-Thousand Oaks-Ventura, CA","37100",2012,2,176.88,175.65
"traditional","purchase-only","quarterly","MSA","Oxnard-Thousand Oaks-Ventura, CA","37100",2012,3,182.88,181.03
"traditional","purchase-only","quarterly","MSA","Oxnard-Thousand Oaks-Ventura, CA","37100",2012,4,183.70,185.07
"traditional","purchase-only","quarterly","MSA","Oxnard-Thousand Oaks-Ventura, CA","37100",2013,1,194.42,195.57
"traditional","purchase-only","quarterly","MSA","Oxnard-Thousand Oaks-Ventura, CA","37100",2013,2,204.94,203.43
"traditional","purchase-only","quarterly","MSA","Oxnard-Thousand Oaks-Ventura, CA","37100",2013,3,214.19,212.14
"traditional","purchase-only","quarterly","MSA","Oxnard-Thousand Oaks-Ventura, CA","37100",2013,4,213.47,214.93
"traditional","purchase-only","quarterly","MSA","Oxnard-Thousand Oaks-Ventura, CA","37100",2014,1,218.99,220.54
"traditional","purchase-only","quarterly","MSA","Oxnard-Thousand Oaks-Ventura, CA","37100",2014,2,226.95,225.03
"traditional","purchase-only","quarterly","MSA","Oxnard-Thousand Oaks-Ventura, CA","37100",2014,3,226.99,224.96
"traditional","purchase-only","quarterly","MSA","Oxnard-Thousand Oaks-Ventura, CA","37100",2014,4,228.72,229.99
"traditional","purchase-only","quarterly","MSA","Oxnard-Thousand Oaks-Ventura, CA","37100",2015,1,230.92,232.91
"traditional","purchase-only","quarterly","MSA","Oxnard-Thousand Oaks-Ventura, CA","37100",2015,2,236.63,234.49
"traditional","purchase-only","quarterly","MSA","Oxnard-Thousand Oaks-Ventura, CA","37100",2015,3,239.37,237.37
"traditional","purchase-only","quarterly","MSA","Oxnard-Thousand Oaks-Ventura, CA","37100",2015,4,240.03,240.93
"traditional","purchase-only","quarterly","MSA","Oxnard-Thousand Oaks-Ventura, CA","37100",2016,1,240.11,242.56
"traditional","purchase-only","quarterly","MSA","Oxnard-Thousand Oaks-Ventura, CA","37100",2016,2,254.75,252.45
"traditional","purchase-only","quarterly","MSA","Oxnard-Thousand Oaks-Ventura, CA","37100",2016,3,253.07,251.02
"traditional","purchase-only","quarterly","MSA","Oxnard-Thousand Oaks-Ventura, CA","37100",2016,4,258.35,259.00
"traditional","purchase-only","quarterly","MSA","Oxnard-Thousand Oaks-Ventura, CA","37100",2017,1,256.94,259.58
"traditional","purchase-only","quarterly","MSA","Oxnard-Thousand Oaks-Ventura, CA","37100",2017,2,268.02,265.91
"traditional","purchase-only","quarterly","MSA","Oxnard-Thousand Oaks-Ventura, CA","37100",2017,3,270.13,267.95
"traditional","purchase-only","quarterly","MSA","Oxnard-Thousand Oaks-Ventura, CA","37100",2017,4,270.48,270.89
"traditional","purchase-only","quarterly","MSA","Oxnard-Thousand Oaks-Ventura, CA","37100",2018,1,274.36,277.11
"traditional","purchase-only","quarterly","MSA","Oxnard-Thousand Oaks-Ventura, CA","37100",2018,2,279.45,277.53
"traditional","purchase-only","quarterly","MSA","Oxnard-Thousand Oaks-Ventura, CA","37100",2018,3,282.75,280.40
"traditional","purchase-only","quarterly","MSA","Oxnard-Thousand Oaks-Ventura, CA","37100",2018,4,278.60,279.10
"traditional","purchase-only","quarterly","MSA","Oxnard-Thousand Oaks-Ventura, CA","37100",2019,1,275.53,277.90
"traditional","purchase-only","quarterly","MSA","Oxnard-Thousand Oaks-Ventura, CA","37100",2019,2,282.70,281.06
"traditional","purchase-only","quarterly","MSA","Oxnard-Thousand Oaks-Ventura, CA","37100",2019,3,294.82,292.42
"traditional","purchase-only","quarterly","MSA","Oxnard-Thousand Oaks-Ventura, CA","37100",2019,4,287.03,287.58
"traditional","purchase-only","quarterly","MSA","Oxnard-Thousand Oaks-Ventura, CA","37100",2020,1,298.11,300.40
"traditional","purchase-only","quarterly","MSA","Oxnard-Thousand Oaks-Ventura, CA","37100",2020,2,301.01,299.39
"traditional","purchase-only","quarterly","MSA","Oxnard-Thousand Oaks-Ventura, CA","37100",2020,3,307.77,305.30
"traditional","purchase-only","quarterly","MSA","Oxnard-Thousand Oaks-Ventura, CA","37100",2020,4,320.20,320.99
"traditional","purchase-only","quarterly","MSA","Oxnard-Thousand Oaks-Ventura, CA","37100",2021,1,330.01,332.16
"traditional","purchase-only","quarterly","MSA","Oxnard-Thousand Oaks-Ventura, CA","37100",2021,2,355.97,354.20
"traditional","purchase-only","quarterly","MSA","Oxnard-Thousand Oaks-Ventura, CA","37100",2021,3,367.71,364.88
"traditional","purchase-only","quarterly","MSA","Oxnard-Thousand Oaks-Ventura, CA","37100",2021,4,369.31,370.18
"traditional","purchase-only","quarterly","MSA","Philadelphia, PA (MSAD)","37964",1991,1,100.00,100.00
"traditional","purchase-only","quarterly","MSA","Philadelphia, PA (MSAD)","37964",1991,2,100.30,99.98
"traditional","purchase-only","quarterly","MSA","Philadelphia, PA (MSAD)","37964",1991,3,100.98,99.98
"traditional","purchase-only","quarterly","MSA","Philadelphia, PA (MSAD)","37964",1991,4,101.80,101.27
"traditional","purchase-only","quarterly","MSA","Philadelphia, PA (MSAD)","37964",1992,1,101.63,101.64
"traditional","purchase-only","quarterly","MSA","Philadelphia, PA (MSAD)","37964",1992,2,101.58,101.23
"traditional","purchase-only","quarterly","MSA","Philadelphia, PA (MSAD)","37964",1992,3,101.03,100.06
"traditional","purchase-only","quarterly","MSA","Philadelphia, PA (MSAD)","37964",1992,4,102.24,101.73
"traditional","purchase-only","quarterly","MSA","Philadelphia, PA (MSAD)","37964",1993,1,98.98,99.00
"traditional","purchase-only","quarterly","MSA","Philadelphia, PA (MSAD)","37964",1993,2,99.84,99.43
"traditional","purchase-only","quarterly","MSA","Philadelphia, PA (MSAD)","37964",1993,3,101.25,100.29
"traditional","purchase-only","quarterly","MSA","Philadelphia, PA (MSAD)","37964",1993,4,99.94,99.48
"traditional","purchase-only","quarterly","MSA","Philadelphia, PA (MSAD)","37964",1994,1,100.05,100.11
"traditional","purchase-only","quarterly","MSA","Philadelphia, PA (MSAD)","37964",1994,2,99.49,98.96
"traditional","purchase-only","quarterly","MSA","Philadelphia, PA (MSAD)","37964",1994,3,100.51,99.61
"traditional","purchase-only","quarterly","MSA","Philadelphia, PA (MSAD)","37964",1994,4,98.41,98.00
"traditional","purchase-only","quarterly","MSA","Philadelphia, PA (MSAD)","37964",1995,1,97.13,97.23
"traditional","purchase-only","quarterly","MSA","Philadelphia, PA (MSAD)","37964",1995,2,98.85,98.19
"traditional","purchase-only","quarterly","MSA","Philadelphia, PA (MSAD)","37964",1995,3,97.10,96.28
"traditional","purchase-only","quarterly","MSA","Philadelphia, PA (MSAD)","37964",1995,4,97.58,97.17
"traditional","purchase-only","quarterly","MSA","Philadelphia, PA (MSAD)","37964",1996,1,97.46,97.66
"traditional","purchase-only","quarterly","MSA","Philadelphia, PA (MSAD)","37964",1996,2,98.00,97.19
"traditional","purchase-only","quarterly","MSA","Philadelphia, PA (MSAD)","37964",1996,3,97.79,97.02
"traditional","purchase-only","quarterly","MSA","Philadelphia, PA (MSAD)","37964",1996,4,97.50,97.08
"traditional","purchase-only","quarterly","MSA","Philadelphia, PA (MSAD)","37964",1997,1,97.31,97.63
"traditional","purchase-only","quarterly","MSA","Philadelphia, PA (MSAD)","37964",1997,2,98.50,97.56
"traditional","purchase-only","quarterly","MSA","Philadelphia, PA (MSAD)","37964",1997,3,97.83,97.06
